ticker,index_name,region,country,index_type,year,year_start,year_end,trading_days,annual_return_pct,is_partial_year
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2018,2018-01-02,2018-12-28,243,-35.23208282694801,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2019,2019-01-02,2019-12-31,242,45.89978421228948,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2020,2020-01-02,2020-12-31,243,36.01770931780648,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2021,2021-01-04,2021-12-31,243,0.2015170717831305,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2022,2022-01-04,2022-12-30,242,-25.523901842436647,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2023,2023-01-03,2023-12-29,242,-14.324195812328966,False
399001.SZ,Shenzhen Component,Asia-Pacific,China,Equity,2024,2024-01-02,2024-06-24,113,-5.075650915312813,True
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2013,2013-03-05,2013-12-30,207,1.1416672408481876,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2014,2014-01-06,2014-12-19,239,-0.9988041070666087,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2015,2015-01-16,2015-12-30,241,10.677813407154035,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2016,2016-01-04,2016-12-30,250,28.71966926952332,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2017,2017-01-03,2017-12-29,250,-7.687391285723155,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2018,2018-01-03,2018-12-28,241,9.546349094212037,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2019,2019-01-03,2019-12-30,250,28.214766458063956,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2020,2020-01-03,2020-12-30,249,6.912364060347853,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2021,2021-01-04,2021-12-30,253,13.035328911927401,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2022,2022-01-03,2022-12-30,234,-44.0851364779364,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2023,2023-01-03,2023-12-29,253,42.639974820483005,False
IMOEX.ME,MOEX Russia Index,Europe,Russia,Equity,2024,2024-01-03,2024-06-14,113,2.737176890363635,True
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1984,1984-08-03,1984-12-28,98,1.8373037287429783,True
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1985,1985-01-02,1985-12-31,253,37.69547157653892,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1986,1986-01-02,1986-12-31,253,45.73604999762393,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1987,1987-01-02,1987-12-31,254,-11.224697133207206,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1988,1988-01-04,1988-12-30,251,14.644673687732412,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1989,1989-01-03,1989-12-29,253,11.358721341546762,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1990,1990-01-02,1990-12-28,251,-22.656669692788846,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1991,1991-01-02,1991-12-31,253,28.443656150788787,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1992,1992-01-02,1992-12-31,255,-5.946962713035065,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1993,1993-01-04,1993-12-31,255,39.28869578059917,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1994,1994-01-04,1994-12-30,252,-11.10702270048517,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1995,1995-01-03,1995-12-29,252,15.649113956919148,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1996,1996-01-02,1996-12-31,254,8.902272907210108,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1997,1997-01-02,1997-12-31,253,8.514434845121265,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1998,1998-01-02,1998-12-31,254,7.830278526723533,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,1999,1999-01-04,1999-12-30,253,11.293507424801753,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2000,2000-01-04,2000-12-29,253,0.9794773713742932,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2001,2001-01-02,2001-12-31,252,4.819991411587421,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2002,2002-01-02,2002-12-31,254,-12.084502880780024,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2003,2003-01-02,2003-12-31,253,10.339765498859844,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2004,2004-01-02,2004-12-31,255,22.457551449106393,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2005,2005-01-04,2005-12-30,252,15.960298995462363,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2006,2006-01-03,2006-12-29,252,19.55475816938439,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2007,2007-01-02,2007-12-31,253,13.728548345933067,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2008,2008-01-02,2008-12-31,254,-43.12646689843855,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2009,2009-01-02,2009-12-31,254,33.56403043273004,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2010,2010-01-04,2010-12-31,252,-0.8773345342814487,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2011,2011-01-04,2011-12-30,248,-15.228374059181359,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2012,2012-01-03,2012-12-31,253,12.259334770883147,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2013,2013-01-02,2013-12-31,253,13.343500991832613,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2014,2014-01-02,2014-12-31,253,0.3501116177988317,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2015,2015-01-02,2015-12-31,254,-1.3000905326639,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2016,2016-01-04,2016-12-30,253,7.4453353030438985,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2017,2017-01-03,2017-12-29,252,6.615836887087645,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2018,2018-01-02,2018-12-31,253,-7.405126462151312,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2019,2019-01-02,2019-12-31,252,20.918653730431025,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2020,2020-01-02,2020-12-31,255,0.5961835191813591,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2021,2021-01-04,2021-12-31,254,11.871377494193247,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2022,2022-01-04,2022-12-30,251,-8.89513582717253,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2023,2023-01-03,2023-12-29,252,9.793718960322684,False
^AORD,All Ordinaries,Asia-Pacific,Australia,Equity,2024,2024-01-02,2024-06-24,120,1.3689426830891804,True
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1992,1992-11-23,1992-12-31,27,7.5395155444587525,True
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1993,1993-01-04,1993-12-31,255,34.103174316114625,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1994,1994-01-04,1994-12-30,252,-12.19626972866158,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1995,1995-01-03,1995-12-29,252,16.537771391236532,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1996,1996-01-02,1996-12-31,254,8.68447363861855,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1997,1997-01-02,1997-12-31,253,9.000594752043956,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1998,1998-01-02,1998-12-31,254,6.139673539613932,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,1999,1999-01-04,1999-12-30,253,14.109509072886638,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,2000,2000-01-04,2000-12-29,251,3.6364224642207343,False
^AXJO,S&P/ASX 200,Asia-Pacific,Australia,Equity,2001,2001-01-02,2001-12-31,252,4.94311570772481,False
